File Name,Job Description,label
335572182_581587037234930_210471020612123861_n.webp,"rc WE'RE 5 4
> [HIRING

MECHANICAL
STATIC ENGINEER

<q SWIPE FOR MORE DETAILS “
",Non-bias
335555896_5994138107320150_359933266520942662_n.webp,"@ Laki-laki/ Perempuan

@UsiaMax27 th

@ FreshGraduate /Diutamakan berpengalaman
@ mMemiliki keterampilankomunikasiyangbaik
G Kemampuan Problem Solving yang baik

@mMampu bekerjasecarateam maupunindividu

G Mampumengoperasikankomputerdan Microsoft Office
@ mMemiliki laptop pribadi
@ DomisilidiPadang

SEND YOUR CV

Email $ recruitment@forde.co.id

jA&T CARGO Subject 3 CS- (Nama Lengkap)

@ Kantor 387 Cargo, 31. By Pass KM7
Pisong, Pouh, Kota Padang. Sumatera Barst

",bias
335787868_604370734945058_2351277413302851267_n.webp,"® paxel

‘Sampai

(JAKARTA SELATAN, JAKARTA UTARA, JAKARTA PUSAT)

JOB DESC:

- Pick Up barang dan Mengantarkan barang
sesuai alamat

- Sorting barang yang akan dikirim

- Berperan aktif memberi informasi serta mampu
mendengarkan kebutuhan customer

PERSYARATAN :

- Pria/Wanita usia maksimal 37 tahun

- Mempunyai HP android minimal RAM 2 GB
~ Mempunyai sepeda motor dan SIM C

- Sehat jasmani dan rohani

- Suka bertemu dengan orang baru

PENDAFTARAN :
bit.ly/dailyworkerpaxel
DAFTAR DAN ISI LINK DI ATAS YA!
",bias
333456012_3490529251236563_1280401187479242690_n.jpg,"BD purinas

Hotel
Sa, Pangeran Samudra No.15

Banjarmasin, Kalimantan Selatan

Lowongan Kerja |

- Housekeeping
- Resepsionis

SYARAT UMUM :
*PRIA
*Usia 18 - 22 Tahun
*Pendidikan SMA/SMK Sede
Sudah VAKSIN setidaknya <
*Punya kendaraan PRIBADI + SIMC
ap bekerja untuk SHIFT MALAM

*Bisa berkomunikasi dengan baik
Jood looking
Jujur & bertan

ANTAR LAMARAN KE:
HOTEL PURIMAS
(JL.PANGERAN SAMUDERA NO.15-

Batas melamar sampai tgl

19 Maret 2023

",Non-bias
335576118_128005470052010_4413877218544997783_n (1).jpg,"PureDigital.id/viral

ari ?

K SEMUA ORANG

",Non-bias
335620225_188011273941983_611548772982607509_n.jpg,"eg @ @ 3} scent .

&

",Non-bias
333599981_732175991944846_5206062647512438690_n (47).webp,"STAFF HRD (@}

akons

Mr.BOB

nIRING:

Requirements:

i

Gaji pokok + insentif

BPJS Kesehatan

Program pengembangan diri & tim
Career path

Free lunch

Kunjungi website berikut untuk
melamar dan melihat peluang karir yang lain:

ps://career.kampunginggris.com

Contact person: 0895-4100-67949
",Non-bias
334792074_718891939960131_3496096254193735097_n.jpg,"Pl ARINDA DUA ABADI!

WE ARE

Open Positions: : Eee

* Apoteker

Penanggung

Jawab (APJ)
e Pendidikan Min. Profesi Apoteker
* STRA, SERKOM masih berlaku arindapharmabdg@yahoo.com
« Berpengalaman /Freshgraduate (Subjek: Apoteker_Nama Lengkap)
e Pria/Wanita
¢ Usia maks. 30 tahun
¢ Memahami CDOB
¢ Berpengalaman / freshgraduate
¢ Bersedia Kerja Overtime @ JI.Holis Regency Blok D-03
* Jujur, teliti, dan disiplin Babakan Ciparay
* Domisili Bandung Kota Bandung

@ 0857-2242-8637
(For Information Only)
",bias
335542756_530154795843297_6700568736210405613_n.jpg,"We
‘Vv
DATAUTAMANET

The Right Cholee To Connect

WE'RE HIRING
TEKNISI

Lak faki
Pendidikan min SMA/SMK (Jaringan)
‘Menguasai basic jaringan

Memilki SIM C

‘Mampu bekerja di dalam tim

‘Segera kirim lamaran ke DataUtamaNet

Jl. MT Haryono No. 879 A Semarang, 0124
Tip : 024 8453481

E-mail : hrd@datautama.net.id

www.datautama.netid | wwvzmaxxplusid | @ @datautamanet

",bias
335712385_593288409404196_298602672583609357_n (1).jpg,"LOKER
KESEHATARID

Lowongan Kerja PT. Administrasi
Medika (Telkom Group)

Medical Advisor
Lokasi Kerja: Solo
- Pendidikan Profesi Kedokteran

",bias
332115602_172454135635919_6709625645189140558_n.jpg,"TICCCI

BEAUTY CARE

Pria/Wanita 18-25 Tahun

SMA/SMK/D1

Memiliki pengalaman 1 tahun di Bidang yang serupa
Familiar dengan Trend Social Media

(Instagram, Tiktok dan Twitter)

Memiliki pengetahuan tentang Endorsment,
Influencer dan Brand Ambassador

Mampu kerja dibawah tekanan

Domisili Bandung
",Non-bias
335571440_1581326078962045_3613352372684458094_n.jpg,"@agency_ceri
",Non-bias
333542537_1437097360155034_296949827098103195_n.jpg,"WORKERS NEEDEp

Part Time
Kitchen

e Male, max 25 years old
e Having an experience
e Capable of working in a team

e Capable of learning new stuff
Hit us up on Add subject
hallodandelion@gmail.com “May our Dandelion blooms""
",Non-bias
335527401_591413232628925_5316349595645543113_n.webp,"LL
bila
FRING

MARKETING STAFF

a
ALLAGI
",Non-bias
333371901_947265376283086_3150372238309818162_n (1).jpg,"Lowongan Kerja Siloam Hospitals
Lippo Village Tangerang Banten
- Apoteker

- Perawat Gigi

Cek persyaratan dan cara melamar di www.lokerkesehatan.id

+) Hanya lowongan valid dan terbaru yang akan dibagikan di sini

Wd & @lokerkesehatandotid

",Non-bias
336132585_755889492617150_6601302812634146646_n.jpg,"PT Global Jet Express (J&T Express)
AEToenss — Membuka Lowongan Kerja
Staff Accounting

© Full Time © Semarang

Kualifikasi:

Wanita, Usia 22 — 30 Tahun.

Pendidikan min. S1 Akuntansi (Fresh graduate).
Pendidikan S2 Akuntansi (Fresh graduate).

IPK min. 3,00 dari skala 4,00.

Menguasai Program Myob, Accurate.

Mahir mengoperasikan Ms. Office dan Internet.
Memiliki laptop pribadi.

Siap bekerja di bawah tekanan.

Memiliki loyalitas dan dedikasi tinggi.

Sehat jasmani dan rohani.

Wajib lampirkan Surat Keterangan Sehat asili.
Wajib melampirkan SKCK aktif.

Aktif, Kreatif, Inovatif.

Penempatan Kota Semarang.
eser

Karier Media - Media Informasi Lowongan Kerja Indonesia

©} a) iy) ) kariermedia @ www.kariermedia.com
",bias
335701856_1306199506904984_5079598825679235330_n.webp,"RICHEESE FACTORY INDONESIA
Lokasi: RANTAU PRAPAT
FLOOR MANAGER

a OUTLET CREW

FLOOR OUTLET
MANAGER CREW
+ Pendidikan min 03 Hospitality + Pendidikan min SMA/SMK
+ Usia maks 35 tahun + Usia maks 25 tahun
+Pengalaman minimal 2 tahun + Fresh Graduate/ berpengalaman
‘Supervisor/Manager restaurant/QSR bekerja di bidang restaurant lebih disukai
+Memahami Ms. Office +Tinggi minimal 160cm (Perempuan)
+ Berpenampilan rapih & bersih & 165m (Laki-laki)
(tidak bertato & tidak bertindik) + Berpenampilan rapih & bersih
+ Memiliki kemampuan komunikasi (tidak bertato & tidak bertindik)
& leadership yang baik + Memiliki kemampuan komunikasi
+ Bersedia ditempatkan di seluruh & kerjasama yang baik
outlet Richeese Factory + Bersedia ditempatkan di seluruh

outlet Richeese Factory

yp Email lamaran ke:
CF) recruitment.richeese@richeesefactory.com

Subjek: Crew/FM_RANTAUPRAPAT

Oh

bit.ly/lokerrki2023

atau

SCAN QR

+Pendaftaran ditutup 15 April 2023

+ Wajib mencantumkan no whatsapp

+ Hanya kandidat yang sesuai dengan
kualifikasi yang akan diproses

PROSES SELEKSI TIDAK DIPUNGUT BIAYA
DAN TIDAK BEKERJASAMA DENGAN TRAVEL/ AGEN LAINNYA

Dricheese tactory f RicheeseFactoryiO @ richeesetactory.com
",bias
335717830_1336118630298787_5268155231079358337_n.webp,"Ayo Jadi Bagian dari Kami!

Staf Marketing

(KODE: SM_Banjarmasin)

Melakukan aktifitas penjualan sesuai target serta menjalin relasi yang baik dengan
dealer rekanan, cabang BCA, dan Nasabah.

Kriteria Kandidat Lokasi Penempatan

+ Divtamakan Fresh Graduate Banjarmasin

+ Usia maksimal 27 tahun

+ Pendidikan minimal SMA/SMK

+ Bisa mengendarai kendaraan roda dua Untuk Info dan Pendaftaran:
dan mer IMC

+ Berpenampilan menarik

+ Menyukai pekerjaan lapangan

+ Mampu bekerja dengan target

+ Memiliki kemampuan komunikasi yang baik

Kirimkan CV terbaik kalian ke Email :
hardiyanto@bcamf.co.id

PTBCA Multi Finance terdaftar dan diawasi oleh Otoritas Ja Keuangan OK.
www.beamf.coid/karir | EERE] ercomutipnonce
",bias
335387559_713246200549963_1631143488953928834_n.jpg,"Le Are Hiring

Content Creator

Remote Full Time

Requirements:

1, Memahami tools sosial media

2. Up to date dengan tren sosial media

3. Kemampuan problem solving dan manajemen
waktu yang baik

4. Mampu berpikir secara kreatif

5. Memiliki kemampuan storytelling dan
copywriting yang baik

6. Menguasai software editing HP dan PC

7. Memiliki kemampuan desain

8. Memahami teknik pengambilan video

9, Memiliki skill voice over (nilai plus)

10. Mampu berbicara didepan kamera (nilai plus)

Batas pengiriman 15 Maret 2023
Kirim CV & Portfolio ke:
weddingorganizermidodaren@gmail.com

Setelah mengirim CV harap konfirmasi WA ke:
0813 5913 5961
",bias
336272211_534459152162792_9026164902405504010_n.jpg,"» LOWONGAN
PEKERJAAN

-Asisten koki

-Cook Helper ;
-Helper De Gami
-Steward (cuci piring) Fy .
-Kepala BAR (Bartender)
-Asisten BAR
-Waiters/waitress

Posisi:

on

B go. Re

Perusahaan yang bergerak di bidang Resto & Cafe dan
akan di buka di bulan Maret 2023 yang beralamat di
J|.Raya Pematangsiantar

Kualifikasi:

-Laki-laki/Perempuan

-Lulusan SMA/Sederajat

-usia Mak 30 tahun

-Koki dan bartender berpengalaman minimal
1tahun

-Berpenampilan menarik &rapi

Silahkan antar langsung lamaran
dan CV anda ke jl.danau Maninjau
no 2 belakang kantor BPN sebrang
megaland
Hub:085370664144/082160065354

",bias
335072739_2827950687336376_6825449288336674435_n (1).jpg,"0)

We Are Hiring JAYROSSE

Admin Staff

(—_ Syarat & Ketentuan a}
* Wanita, Max 25 Tahun

* Pendidikan min. SMA/SMK/Sederajat
* Pengalaman min. 1 tahun di bidang marketplace sangat diutamakan

+ Aktif menggunakan aplikasi berbasis chat seperti Whatsapp & Line
serta dapat menggunakan Media Sosial

* Anli dalam bidang Ms. Office terutama Ms, Excel
+ Memilik skill komunikasi yang baik
‘+ Mampu bekerja dibawah tekanan & bekerja dengan tim,

* Berdomisli di Kota Bandung

Send your CV to:

‘Subject emai: ADMIN NAMA.NOTELP
",bias
335510954_226692076557426_4573963710246457334_n (1).jpg,"SEND YOUR C’
0812-1777-766

",Non-bias
335886491_219125010760711_3475689583286741993_n (1).jpg,"la
NE La

TELEVISI MASA KINI

Position

e Staff Administrasi

PT Net Mediatama Indonesia

Location

Jakarta

Type of Recruitment

Full-Time

APPLY TO via email

Copy on caption +

© Glokerja.indo

",Non-bias
335480408_1611892405957849_9140228773766771528_n.jpg,"Yogyakarta

a ual) f @lokerperawat.update eee NX
fi ys Sed
; ~/ / NX ee tune sas

Vs a

T > rest
",Non-bias
333599981_732175991944846_5206062647512438690_n (31).jpg,"Dibutuhkan karyawan (10 orang) untuk kerja di
rumah makan | epang| a SAMARINDA

- Supervisor (1 orang perempuan
- Waiters ( 4 orang perempuan )
-Kasir (1 orang perempuan )

~__ -PEREMPUAN / LAK Et ii
~~. 8 =Maxumur 28 tahun .
wee, U@ -Pendidikan minimal SMP

oe 4 - Bisa kerja sama team
- Tidak sedang kuliah emacs -

j -Bersedia menuruti aturan yang ada

- Juju rapi,c@katan, dan KUATFISIK i.
2s -DAPAT MAKAN aE
- BONUS HARIAN

",Non-bias
335620588_6520517427966995_4608642720576014737_n.webp,"PEMAGANGAN
YAYASAN PUPUK KALTIM

Perumahan PT. Pupuk Kaltim JI. Dahlia PV VI Bontang, Telp/ Fax 0548 - 23211 / 29559

Dalam rangka mendukung program pemerintah di Bidang Pengembangan Sumber Daya

Manusia, Yayasan Pupuk Kaltim Bontang akan mengadakan Program Pemagangan dengan
persyaratan sebagai berikut :

AKUNTANSI - 1 Orang

KUALIFIKASI:

e Pendidikan minimal D3/ D4/ S1 Akuntansi

@ IPK minimal 2.75.

@ Usia maksimal 27 tahun.

 Wajib domisili Bontang serta memiliki KTP Bontang.

SYARAT ADMINISTRASI :

e Surat Lamaran Kerja dan CV.

e Fotokopi Ijazah Terakhir dan Transkrip Nilai.

e Fotokopi KTP Bontang.

e Fotokopi AK1 Bontang yang masih berlaku ( 2 lembar ).
e Pas Foto terbaru 4x6 dasar merah (1 lembar).-

Berkas lamaran diantar langsung ke Dinas Ketenagakerjaan Kota Bontang menggunakan
UTS ASEYNS) dengan mencantumkan Nama Pelamar, No.HP dan WA Pelamar, Jabatan
yang dilamar, dan Nama Perusahaan.

PEMAGANGAN DIBUKA MULAI

SENIN 13 MARET 2023 - JUM’AT 24 MARET 2023
PUKUL 10.00 WITA

Mengetahui, Bontang, 13 Maret 2023
a.n Kepala Dinas Ketenagakerjaan Yayasan Pupuk Kaltim
Kabid Lattas & Penta TTD
TTD

LU Ileman UM CT MC;

wm at ok bene
",Non-bias
336357553_1420848111993088_9160094151053821949_n (1).jpg,"%) We Are
© HIRING

eaenanaas JOIN OUR TEAM

Kualifikas “Staf Administrasi”

Pria/ Wanita Usia Maksimum 28 Tahun

Penempatan : Bersedia ditempatkan di
Kampus Tangerang, Kampus Bekasi,
dan Kampus Jakarta

Pendidikan Minimal D3 (Jurusan Administrasi, Administrasi Pendidikan,
Business Administration, Sistem Informasi dan Teknik Informatika)

Menguasai program Microsoft Office Paling Lambat

Fresh Graduate dipersilahkan melamar Tanggal 31 Maret 2023

&

Siap bekerja secapatnya

Dokumen yang harus dipersiapkan dalam bentuk jpg. / pdf:

‘Surat Lamaran —
Daftar Riwayat Hidup / Curriculum Vitae

KTP

Pas Foto 4""6

Wjasah

Transkip Nilai

Surat Keterangan Pengalaman Kerja

Surat Keterangan Lain / Sertifikat yang Mendukung

Apply CV & Lamaran di website :

",bias
335912924_3355161071391101_5764853288353810103_n.jpg,"WE ARE

HIRING -

PT. Fortuna Sembada Makmur Medika
Adalah Perusahaan Distributor Alat Kesehatan di Jakarta Barat

Membutuhkan

RESEPSIONIS

Kualifikasi:
1.Wanita max 28 tahun:

2. Pendidikan min SMA/SMK sederajat (D3 $1 diutamakan)
3.Pengalaman min 1 tahun

4, Belum menikah

5. Berpenampilan menarik, supel, ramah, sopan dan modis
6. Dormnisil Jakarta Barat

Benefits :
1.Gaji & Reward

2.Gathering Dalam dan Luar Negeri
3.Jenjang Karir

4, BPJS kesehatan dan ketenagakerjaan

Hrdfortunasmm@gmail.com Cf) © (cr) (a) ©
dengan subjek : (RESEPSIONIS_NAMA) www.fortunasembada.com

0812 9742 2481

",bias
334808035_886455912740303_6119279217484873693_n.webp,"1. Wanita 18-45 tahun 3211 7
2.MemilikiKTP asli  @lowongan_kerja_gratis
3. Tidak merokok & bertato
4. Sehatjasmani&rohani ° Lokasi: Bekasi Selatan
",Non-bias
335650896_1147769902569189_5879201948876047791_n.webp,"(%) BCA

LOWONGAN
KERJA

PT Bank Central Asia Tbk

¢ IT Asset Management Staff

KUALIFIKASI

¢ Usia maks 30 tahun

¢ Minimal lulusan $1

¢ IPK min 2.75 skala 4.00

¢ Mampu melakukan pengolahan data

¢ Mahir mengoperasikan Ms. Office

¢ Memiliki pengetahuan sesuai bidangnya

Info lengkap di :
www.lokerutama.com

iihhf

@ LOKER UTAMA HAVE A NICE JOB

MA

~

ai)

ft

Ld
—
iy 5;
oll.

Image by.: hitps://www.bca.co.id,

is
",bias
335801858_893790405006439_3684507719166593705_n.webp,"LOWONGAN.
KERJA

PT ASABRI (Persero)

* Rekrutmen Calon Pegawai
PT ASABRI (Persero)

KUALIFIKASI

+ Pendidikan min D4/S1.—

+ IPK minimal 3.00 skala 4.
smiliki kemampuan Komunikasi-yang baik

Freshgraduate/Berpengalaman dipersilahikan

* Mahir mengoperasikan Microsoft Office

Info lengkap di
wrwlokerutama.o

x LOKER UTAMA’ sana. ok et

ok ANICE JOB

",bias
335915577_732740145071833_1399010333428289332_n.jpg,"Don't compare
yourself to others.
Be your own
competition

“Jangan membandingkan diri Anda dengan orang lain
Jadilah pesaing Anda sendiri""

—~NN

PT JGC INDONESIA

source : https://vww.brilio.net/wow/101-kata-kata-motivasi-kerja-bahasa-inggris-keren-dan-menginspirasi-210928x.htm|
",Non-bias
330414000_566679988570934_5137648293601847444_n.jpg,"WE ARE

HIRING é,

“Cashier”

Wanita, Usia maksimal 35 tahun
Min. Pendidikan SMA / SMK
Berdomisili Bandung

Dapat bekerja dalam tim maupun.
individu Pe
Jujur dan Memiliki attitude yang baik
Dapat bekerja di bawah tekanan,
Cekatan, Disiplin dan Rapi
Bersedia kerja shift

Kirim CV ke email

dapoermilacal6@gmail.com

",Non-bias
335602668_523089379758565_780622858512142672_n.jpg,"STORE HELPER
(RESTO NON-HALAL)

ANGKRINGAN PORKY PINK

LOKASI | JE; TAMAN KOPO INDAH 1, KAB BANDUNG

- BERSEDIA BEKERJA DI-ANGKRINGAN NON HALAL
(MENYEDIAKAN, MENYIAPKAN BAHAN)

+ JUJUR

+ MAU BEKERJA SAMA

+ MAU BELAJAR UNTUK BERTUMBUH BERSAMA

LAMAR SEKARANG
JOOB.ASIA/JOB/53WOE

@ +62-821-1371-2967
",Non-bias
335387021_597540345622351_8575684460476984917_n.jpg,"&

,LOWONGAN

* arketing fdmin Online __

Persyaratan:

* Perempuan

Muslim

Komunikatif dan Kreatif

Domisili Yogyakarya

Mahir/ berpengalaman mengelola marketplace dan
medsos (IG, Tiktok, FB, dll)

Bisa fotografi menjadi nilai tambah

Berpengalaman lebih diutamakan

Kirim lamaran CV & portfolio kamu ke :

Email : Aranaleatherindonesia@gmail.com
WA : 0878 456 46211

JI. Wijoyomulyo, Glagah, Tamanan, Banguntapan, Bantul
(depan Purimas Tamansari 1)

",bias
335959742_142723301784099_2481178778762160777_n (1).jpg,"eh atma ©, DKI Jakarta

Kualifikasi:

« Usia maksimal 25 tahun.

« Terbuka untuk lulusan baru.

© Tinggi minimal 160cm untuk Pria dan 155cm untuk Wanita.
« Dapat bekerja di bawah tekanan.

« Cekatan, rapi, dan bertanggung jawab.

« Memiliki motivasi yang tinggi untuk bekerja.

Cek linknya di caption!

fev Lamar sekarang di aplikasi Atma! }@ Terdaftar & diawasi oleh Kominfo

",bias
335030608_1472368056625913_4616770406196241709_n.jpg,"We Are

Marketing & Administrasi

9 Yogyakarta

JPP Pung’s Zulkarnain dan Rekan cabang Yogyakarta merupakan
perusahaan konsulten dan penilai properti yang telah berditi sejak
1890 dan telah memilii 2 eabang ai seluruh indonesia

Job Description :

+ Membangun komunikasi dengan calon client
+ Membentuk market baru
* Men-support bidang administrasi

Kriteria
Pendidikan minimal D3 semua jurusan

Pria / Wanita
Tidak ada batasan umur

Diutamakan memiliki pengalaman kerja
minimal 2 tahun di bidang marketing

Memiliki SIM A dan SIM C

ren (OMe
Sewanisimenavagraranseea | @oeta-1400-2020

ddd4<

Apply Now ©

cv
ljazah, Transkrip
KTP.

Pas Foto

SIM Adan SIM C

Kirimkan ke email

psz.hrd@gme

",bias
336135928_165074469706316_7159964254291147587_n.webp,"—

PT TERDEPAN SEJAHTERA JAYA GRESIK

LOWONGAN
PEKERJAAN

mart KETI ING P PROPEF RTY)
- SURABAYA

PERSYARATAN: BERGABUNGLAH

e Perempuan/Laki-Laki BERSAMA KAMI!
Usia 20-35 Tahun :

Lulusan Min SMA/SMK
Memiliki Kendaraan Pribadi
Memiliki SIM C

Jujur, Tanggung Jawab, Disiplin
Mampu Bekerja Dalam TIM

BENEFIT:

¢ Gaji Pokok

e Biaya Oprasional
e Fee Penjualan

e Reward

KIRIM CV ANDA KE
Kirim ke email:
hrdtsjg@gmail.com

085859952701 (RIZKA)
",bias
335505841_2987583794707640_7156324227085125596_n.webp,"PT INKA Multi Solusi (Sub PT Industri
Kereta Api (Persero))

* INKA TALENT POOL - MARET 2023
Baca Selengkapnya

Q_ www.disnakerja.com

()) (in) @disnakerja Foto: inka.co.id
",Non-bias
335631656_1939843929685033_8613872439083145191_n (1).jpg,"‘Lowongan
Pekerjaan

Posisi :
Adm komputer

Kualifikasi :

* Wanita

* Bertanggung jawab
* SMA sederajat

* Berpengalaman

* Mau belajar

Kirimkan Lamaran, CV, Portfolio ke alamat Email :
JIKH TOHIR NO 57 pedurungan Semarang (depan tk
Pertiwi)

Cv saudara jaya
",bias
336009793_239568025095971_2732278513971040163_n.webp,"“ dot Winer ¢

ee ee) TopLokerecm
= loker jokertonew.top
KELINGAN NcoPI

\OQM)
VB 7

WE'RE
HIRING
‘the

Persyaratan :

© Pria / Wanita

« Lulusan SMA / Part-time

e Tertarik & Suka Dunia Kopi

 Pengalaman Memasak

© Berpenampilan Menarik& Sopan * at
eee!» Suka Bekerja Keras & Target Kerja. —
EXMferry.rizqi.sanjaya@gmail.com

@ Follow Us! .
Kelingan_Ngopi

> FB ; TopLoker.com IG : @toplokercom linktr.ee/loker.pilihan.top
",Non-bias
333599981_732175991944846_5206062647512438690_n (11).jpg,"SUM Nexx.. KA

LOWONGAN KERJA ""

PT Kereta Api Indonesia (Persero) -
PT KAI adalah Badan Usaha Milik Negara uang menyediakan, - Py
mengatur dan mengurus jasa angkutan kereta api di Indonesia. ,

saat ini membuka lowongan pekerjaan terbaru sebagai : .

REKRUTMEN EKSTERNAL

JOB FAIR UNIVERSITAS INDONESIA TAHUN 2023

Persyaratan umum:

e Pendidikan D3 D4 $1 dan S2

e Untuk tingkat Pendidikan D3 minimal 20
tahun dan maksimal 27 tahun;

e Untuk tingkat Pendidikan D4/S1/S2 minimal
21 tahun dan maksimal 30 tahun

¢ Lokasi seleksi tidak menentukan
penempatan calon pekerja

¢ Bersedia ditempatkan di seluruh wilayah
kerja PT Kereta Api Indonesia (Persero)

Q Lokasi Job Fair : Universitas Indonesia

Informasi Cara Pendaftaran : @ WEBSITE :

KLIK LINK BIO www.goletskerja.com
",Non-bias
335982528_220832540446693_693163247442119831_n.jpg,"PENEMPATAN :
BEKASI SELATAN

¢ Laki-laki, Usia 20- 35 th

¢ Pendidikan min. D3 Semua Jurusan

¢ Pengalaman min. 1 Tahun di Safety Officer Project Telco

¢ Memiliki sertifikat TKPKI1, First Aid & Electrical (lebih diskuai)
¢ Dapat mengoperasikan Ms. Office

¢ Terbiasa membuat report daily safety patrol (weekly/monthly)
¢ Sholat 5 waktu (lebih disukai)

¢ Mengimplementasikan kegiatan inspeksi QHSE di Site

¢ Mengimplementasikan HSE Task Project

¢ Mengimplementasikan penanganan insiden minor, mayor & kritikal,
customer complain serta kecelakaan kerja

¢ Membuat & menyusun laporan aktifitas internal HSE

¢ Menyelenggarakan simulasi tanggap darurat di Site

e Melakukan update temuan major & minor HSE Violation (lost time
incident, fake photo submission, etc)

Send Your CV:

@limaintisinergi.com / More Information :

",bias
335443464_907768466936555_371540815827570225_n (1).png,"Nyarek Kevje

o

a. “| INCOME
SYARAT « Gaji Pokok

» Uang makan

» Wanita ,

» Max’30 Tahun | = fasentif
» Memiliki KTP » Uang Censbarr
» Memiliki sopan santun

» Dapat bekerja sama dalam tim SHIFT KERJA

« Jujur, disiplin, inisiatif

' « Pagi : 07.00 - 16.00
« Tidak sedang bekerja atau kuliah

» Sore :13.00- 21.00

Jangan Lupa Baca Dengan Teliti!
",bias
336072146_540038461571313_284678650396804986_n.jpg,"PT. NUSAPALA GROUP . 2
p Nuansa Commercial Estat CNN - ¢ > Roun)

JI. TB Simatupang Ksv. 17 Jakarta Timur 13830 ARN
NUSAPALA www. nusapalagroup.com
GROUP
4)
—
NUSAPAKS
ae
LOWONGAN DI
PT. NUSAPALA GROUP
TIDAK DIPUNGUT
BIAYA APA PUN

KUALIFIKASI Gailleckor

BPJS Kesehatan

1. Pria usia 18-38 tahun BPJS Ketenagakerjaan

2. Tinggi minimal 170 cm, berat badan ideal

3. Pendidikan minimal SLTA/Sederajat

4. Tidak bertato/bertindik

5. Diutamakan memiliki Gada Pratama/Pengalaman
6. Sehat Jasmani dan Rohani

7. Dapat bekerja secara individu dan team Nama Lengkap
. . : KIRIM DATA Ws eb
8. Dapat berkomunikasi dengan baik SESUAI FORMAT Rests yang Dilamar:

9. Memiliki motivasi kerja yang tinggi

10. Diutamakan berdomisili di Makassar, SUBJECT: POSISI YANG DILAMAR_DOMISILI_LNAMA
Sula Wes! Selatan. dan Sekiarniy EMAIL: RECRUITMENT@NUSAPALAGROUP.COM

(©) @nusapalagroup e Nusapala Group @ www.nusapalagroup.com
",bias
333414094_522235406771277_5216177911977107587_n (1).jpg,"BL06.Com

LOWONGAN KERJA
PT Cinemaxx Global Pasifik

Posisi Kualifikasi

Info Selengkapnya di www.lokerblog.com

Lokerblog 4] Lokerblog

Cf) Lowongankerjaindonesiaupdate Jd Lokerterbaru
",Non-bias
336083663_201547262483711_4554470088032584822_n.webp,"LOKER
,+PENJAHIT

wanita memakai hijab
Wajib mahir menjahit
Gamis/blouse/celana 4
usia dibawah 40 th
membawa motor

sendiri

NB: (tidak menerima yg
baru mau belajar jahit cari

‘ Jam Operasional
yg mahir berpengalaman) 08.00-17.00

hubungi

alamat: bawah smk 2
082-139-073-739

wonolelo wonosobo
",Non-bias
336268467_934375074235440_3397327286364899501_n (1).jpg,"WE’RE SL
HIRING!
ARSITEK

REQUIREMENT

@ Pria / Wanita Max 27 Tahun
4 Pendidikan Min. D3 Teknik Arsitektur

4 Berpengalaman Min. 6 Bulan Proyek
Konstruksi atau Perumahan

@ Menguasai Autocad, Skecthup,
Render 3D

BENEFIT

@ Gaji Pokok

@ Tunjangan Operasional
@ Bonus Tahunan

@ Jenjang Karir

Kirim CV, Portfolio ke Email:
Batas Lamaran nuansaelok22@gmail.com
25 Maret 2023 *Lampirkan Username Sosial Media

",bias
335560594_1381478332705012_1289780691766139043_n.webp,"We Are Hiring! woQAde
Part-Time Crew Ean

Lagi kuliah tapi mau cari tambahan uang
saku? Bisa Banget

Karena Avocado Lovers lagi mencari Part-
Time Crew nih!!!

Qualification :
* Minimal lulusan SMA sederajat
* Berpengalaman min (1 Tahun) bekerja di
bidang F&B
¢ Bersedia Bekerja pada hari Weekend &
Libur Nasional
* Mampu melaksanakan kegiatan operasional &
administrasi secara bersamaan (multitasking )
",bias
333599981_732175991944846_5206062647512438690_n (72).webp,"LOWONGAN
REMBANG

. JUVAN| i

» WE ARE
o&

~

HIRING

‘ m Assistant Stylist/ Terapis
=—_

* Wanita

+ Mampu bekerja dalam team
* Pengalaman / non
pengalaman

Benefit

* Gaji pokok + komisi

* BPJS kesehatan

* BP] ketenagakerjaan

Kirim CV kamu di Jl. Dr. Wahidin no. 20
Rembang
085 974 131 699

",bias
335576773_1201859427137775_4777210994650198306_n.webp,"QC Analis
Cowok Usia Maksimal 35
SMA/SMK Jurusan Kimia
Gaji UMR
kstactis ""Gembor Jatiowung
",Non-bias
333543477_874257493659158_259298860777785164_n (1).webp,"“<MIPCON €3.O anpcon

LOWONGAN KERJA

Kami PT. Mipcon Konsultan Utama yang bergerak dibidang jasa konstruksi/
konsultan industrial plant (oil and gas, petrochemical,chemical, agroindustri,
powerplant) yang saat ini berkembang pesat membutuhkan segera tenaga
profesional yang memiliki inovasi dan semangat yang tinggi dalam bekerja
untuk posisi :

* Lulusan $1 sarjanateknik

* Diutamakan yanf mempunyai pengalaman sebagai PM di proyek
EPC pembangunan fasilitas minyak atau gas atau petrochemical
minimum di 2 proyek EPC atau 7 tahun.

* Memahami Project Management proses dan Proses bisnis EPCC

* Diutamakan yang sudah memiliki serfifikat keahlian project
manager (PMP) atau sejenisnya.

Lokasi : Sei Mangkei, Sumatera
Utara

",bias
